"Gene"	"MSH"	"MSH.Top"	"Phase.Latest"	"lApprovedUS.EU"
"KRT19"	"small cell lung carcinoma"	"Neoplasms"	"No Development Reported"	FALSE
"KRT19"	"uterine cervical neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"KRT6A"	"pachyonychia congenita"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"No Development Reported"	FALSE
"KSR1"	"neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"KSR1"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAG3"	"breast neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LAG3"	"hepatitis c"	"Virus Diseases"	"No Development Reported"	FALSE
"LAG3"	"hiv infections"	"Virus Diseases"	"No Development Reported"	FALSE
"LAG3"	"infection"	"Bacterial Infections and Mycoses"	"Preclinical"	FALSE
"LAG3"	"kidney neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LAG3"	"melanoma"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LAG3"	"multiple sclerosis"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LAG3"	"neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LAG3"	"pancreatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LAG3"	"uterine cervical neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAMB3"	"epidermolysis bullosa"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"No Development Reported"	FALSE
"LAMC2"	"breast neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAMC2"	"carcinoma, non-small-cell lung"	"Neoplasms"	"No Development Reported"	FALSE
"LAMC2"	"colorectal neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAMC2"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAMC2"	"ovarian neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAMC2"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LAP3"	"neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LAT"	"hypersensitivity"	"Immune System Diseases"	"No Development Reported"	FALSE
"LCAT"	"atherosclerosis"	"Cardiovascular Diseases"	"Phase I Clinical Trial"	FALSE
"LCAT"	"cardiovascular diseases"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LCK"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"LCK"	"brain neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"breast neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"carcinoma, non-small-cell lung"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"dermatitis, atopic"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"Phase II Clinical Trial"	FALSE
"LCK"	"head and neck neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"hypereosinophilic syndrome"	"Hemic and Lymphatic Diseases"	"Phase II Clinical Trial"	FALSE
"LCK"	"immune system diseases"	"Immune System Diseases"	"No Development Reported"	FALSE
"LCK"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LCK"	"leukemia"	"Neoplasms"	"No Development Reported"	FALSE
"LCK"	"leukemia, lymphoid"	"Neoplasms"	"Launched"	TRUE
"LCK"	"leukemia, myeloid, acute"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"leukemia, myelomonocytic, chronic"	"Neoplasms"	"Launched"	TRUE
"LCK"	"lymphoma, t-cell"	"Neoplasms"	"No Development Reported"	FALSE
"LCK"	"macular degeneration"	"Eye Diseases"	"No Development Reported"	FALSE
"LCK"	"melanoma"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"multiple myeloma"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LCK"	"myelodysplastic syndromes"	"Hemic and Lymphatic Diseases"	"Phase II Clinical Trial"	FALSE
"LCK"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LCK"	"pancreatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LCK"	"polycythemia vera"	"Hemic and Lymphatic Diseases"	"Phase II Clinical Trial"	FALSE
"LCK"	"prostatic neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LCK"	"psoriasis"	"Skin and Connective Tissue Diseases"	"Phase II Clinical Trial"	FALSE
"LDLR"	"atherosclerosis"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LDLR"	"cardiovascular diseases"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LDLR"	"cystic fibrosis"	"Digestive System Diseases"	"Discontinued"	FALSE
"LDLR"	"diabetes complications"	"Endocrine System Diseases"	"No Development Reported"	FALSE
"LDLR"	"hypercholesterolemia"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LDLR"	"hyperlipidemias"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LDLR"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LEF1"	"leukemia, lymphoid"	"Neoplasms"	"No Development Reported"	FALSE
"LEP"	"diabetes mellitus, type 2"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"LEP"	"obesity"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"LEP"	"osteoporosis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"LEPR"	"alzheimer disease"	"Nervous System Diseases"	"Preclinical"	FALSE
"LEPR"	"anorexia"	"Pathological Conditions, Signs and Symptoms"	"Preclinical"	FALSE
"LEPR"	"asthma"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"LEPR"	"breast neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LEPR"	"cachexia"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LEPR"	"colitis"	"Digestive System Diseases"	"Preclinical"	FALSE
"LEPR"	"crohn disease"	"Digestive System Diseases"	"Preclinical"	FALSE
"LEPR"	"diabetes mellitus, type 1"	"Nutritional and Metabolic Diseases"	"Phase I Clinical Trial"	FALSE
"LEPR"	"diabetes mellitus, type 2"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LEPR"	"endometriosis"	"Female Urogenital Diseases and Pregnancy Complications"	"No Development Reported"	FALSE
"LEPR"	"hyperlipidemias"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LEPR"	"hypersensitivity"	"Immune System Diseases"	"No Development Reported"	FALSE
"LEPR"	"immunologic deficiency syndromes"	"Immune System Diseases"	"No Development Reported"	FALSE
"LEPR"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LEPR"	"inflammatory bowel diseases"	"Digestive System Diseases"	"Preclinical"	FALSE
"LEPR"	"lipodystrophy"	"Skin and Connective Tissue Diseases"	"Pre-registration"	TRUE
"LEPR"	"menstruation disturbances"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LEPR"	"metabolic diseases"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"LEPR"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LEPR"	"obesity"	"Nutritional and Metabolic Diseases"	"Phase II Clinical Trial"	FALSE
"LEPR"	"urogenital abnormalities"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LGALS1"	"arrhythmias, cardiac"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LGALS1"	"endomyocardial fibrosis"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LGALS1"	"fatty liver"	"Digestive System Diseases"	"Preclinical"	FALSE
"LGALS1"	"liver cirrhosis"	"Digestive System Diseases"	"Preclinical"	FALSE
"LGALS1"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LGALS2"	"dermatitis, atopic"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"No Development Reported"	FALSE
"LGALS2"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LGALS2"	"inflammatory bowel diseases"	"Digestive System Diseases"	"No Development Reported"	FALSE
"LGALS3"	"arrhythmias, cardiac"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LGALS3"	"biliary tract neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LGALS3"	"breast neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LGALS3"	"colorectal neoplasms"	"Neoplasms"	"Pre-registration"	TRUE
"LGALS3"	"endomyocardial fibrosis"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LGALS3"	"fatty liver"	"Digestive System Diseases"	"Preclinical"	FALSE
"LGALS3"	"fibrosis"	"Pathological Conditions, Signs and Symptoms"	"Preclinical"	FALSE
"LGALS3"	"heart failure"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LGALS3"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LGALS3"	"kidney neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LGALS3"	"leukemia, lymphoid"	"Neoplasms"	"Discontinued"	FALSE
"LGALS3"	"liver cirrhosis"	"Digestive System Diseases"	"Preclinical"	FALSE
"LGALS3"	"liver diseases"	"Digestive System Diseases"	"Preclinical"	FALSE
"LGALS3"	"liver neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LGALS3"	"lung neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LGALS3"	"macular degeneration"	"Eye Diseases"	"No Development Reported"	FALSE
"LGALS3"	"melanoma"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LGALS3"	"multiple sclerosis"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LGALS3"	"neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LGALS3"	"ovarian neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LGALS3"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LGALS3"	"prostatic neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LGALS3"	"renal insufficiency"	"Male Urogenital Diseases"	"Phase II Clinical Trial"	FALSE
"LGALS3"	"wounds and injuries"	"Wounds and Injuries"	"Preclinical"	FALSE
"LGALS9"	"arthritis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"LGALS9"	"asthma"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"LHCGR"	"alzheimer disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LHCGR"	"brain ischemia"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"LHCGR"	"breast neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LHCGR"	"cerebral hemorrhage"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LHCGR"	"colorectal neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LHCGR"	"craniocerebral trauma"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LHCGR"	"endometrial neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LHCGR"	"hematologic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LHCGR"	"hiv infections"	"Virus Diseases"	"No Development Reported"	FALSE
"LHCGR"	"huntington disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LHCGR"	"hypogonadism"	"Endocrine System Diseases"	"Launched"	FALSE
"LHCGR"	"infertility, female"	"Female Urogenital Diseases and Pregnancy Complications"	"Launched"	TRUE
"LHCGR"	"infertility, male"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LHCGR"	"multiple sclerosis"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LHCGR"	"myelodysplastic syndromes"	"Hemic and Lymphatic Diseases"	"No Development Reported"	FALSE
"LHCGR"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LHCGR"	"ovarian neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LHCGR"	"pancreatic neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LHCGR"	"prostatic hyperplasia"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LHCGR"	"prostatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LHCGR"	"prostatitis"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LHCGR"	"sarcoma, kaposi"	"Virus Diseases"	"No Development Reported"	FALSE
"LHCGR"	"schizophrenia"	"Mental Disorders"	"No Development Reported"	FALSE
"LHCGR"	"urogenital abnormalities"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LIFR"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"LIFR"	"infertility, female"	"Female Urogenital Diseases and Pregnancy Complications"	"Discontinued"	FALSE
"LILRA4"	"lupus erythematosus, systemic"	"Skin and Connective Tissue Diseases"	"Preclinical"	FALSE
"LILRB3"	"neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LILRB3"	"virus diseases"	"Virus Diseases"	"Discontinued"	FALSE
"LILRB4"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"LILRB4"	"lupus erythematosus, systemic"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"LILRB4"	"neoplasms"	"Neoplasms"	"Discontinued"	FALSE
"LILRB4"	"psoriasis"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"LILRB4"	"virus diseases"	"Virus Diseases"	"Discontinued"	FALSE
"LIMK1"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LIMK2"	"glaucoma"	"Eye Diseases"	"Phase II Clinical Trial"	FALSE
"LIMK2"	"neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LINGO1"	"multiple sclerosis"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"LINGO1"	"multiple sclerosis, chronic progressive"	"Nervous System Diseases"	"Phase I Clinical Trial"	FALSE
"LINGO1"	"multiple sclerosis, relapsing-remitting"	"Nervous System Diseases"	"Phase I Clinical Trial"	FALSE
"LINGO1"	"optic neuritis"	"Nervous System Diseases"	"Phase II Clinical Trial"	FALSE
"LIPA"	"atherosclerosis"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LIPA"	"wolman disease"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"Phase III Clinical Trial"	FALSE
"LIPE"	"diabetes complications"	"Endocrine System Diseases"	"No Development Reported"	FALSE
"LIPF"	"cystic fibrosis"	"Digestive System Diseases"	"Discontinued"	FALSE
"LIPF"	"metabolic diseases"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LNPEP"	"alzheimer disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LNPEP"	"dementia"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LNPEP"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LOX"	"endomyocardial fibrosis"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LOX"	"heart failure"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LOX"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LOXL2"	"colorectal neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LOXL2"	"glaucoma"	"Eye Diseases"	"No Development Reported"	FALSE
"LOXL2"	"idiopathic pulmonary fibrosis"	"Respiratory Tract Diseases"	"Phase II Clinical Trial"	FALSE
"LOXL2"	"liver cirrhosis"	"Digestive System Diseases"	"Phase II Clinical Trial"	FALSE
"LOXL2"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LOXL2"	"pancreatic neoplasms"	"Neoplasms"	"Phase II Clinical Trial"	FALSE
"LOXL2"	"wet macular degeneration"	"Eye Diseases"	"No Development Reported"	FALSE
"LPA"	"atherosclerosis"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LPAR1"	"fibrosis"	"Pathological Conditions, Signs and Symptoms"	"Preclinical"	FALSE
"LPAR1"	"idiopathic pulmonary fibrosis"	"Respiratory Tract Diseases"	"Phase II Clinical Trial"	FALSE
"LPAR1"	"liver cirrhosis"	"Digestive System Diseases"	"Preclinical"	FALSE
"LPAR1"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LPAR1"	"scleroderma, systemic"	"Skin and Connective Tissue Diseases"	"Phase II Clinical Trial"	FALSE
"LPAR2"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LPAR3"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LPAR3"	"scleroderma, systemic"	"Skin and Connective Tissue Diseases"	"Phase II Clinical Trial"	FALSE
"LPAR5"	"neuralgia"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LPL"	"acne vulgaris"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"LPL"	"atherosclerosis"	"Cardiovascular Diseases"	"Launched"	TRUE
"LPL"	"bursitis"	"Musculoskeletal Diseases"	"Launched"	TRUE
"LPL"	"cardiovascular diseases"	"Cardiovascular Diseases"	"Preclinical"	FALSE
"LPL"	"diabetes complications"	"Endocrine System Diseases"	"Launched"	TRUE
"LPL"	"diabetes mellitus, type 2"	"Nutritional and Metabolic Diseases"	"Launched"	TRUE
"LPL"	"diabetic nephropathies"	"Male Urogenital Diseases"	"Discontinued"	FALSE
"LPL"	"diabetic retinopathy"	"Eye Diseases"	"Phase II Clinical Trial"	FALSE
"LPL"	"fatty liver"	"Digestive System Diseases"	"No Development Reported"	FALSE
"LPL"	"hepatitis c"	"Virus Diseases"	"No Development Reported"	FALSE
"LPL"	"herpes simplex"	"Virus Diseases"	"Launched"	TRUE
"LPL"	"hypercholesterolemia"	"Nutritional and Metabolic Diseases"	"Launched"	TRUE
"LPL"	"hyperlipidemias"	"Nutritional and Metabolic Diseases"	"Launched"	TRUE
"LPL"	"hypertension"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LPL"	"hypertriglyceridemia"	"Nutritional and Metabolic Diseases"	"Discontinued"	FALSE
"LPL"	"myocardial infarction"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LPL"	"obesity"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"LPL"	"pancreatitis"	"Digestive System Diseases"	"Launched"	TRUE
"LPL"	"thrombosis"	"Cardiovascular Diseases"	"Launched"	TRUE
"LPL"	"vasculitis"	"Cardiovascular Diseases"	"Launched"	TRUE
"LPL"	"venous insufficiency"	"Cardiovascular Diseases"	"Launched"	TRUE
"LRP1"	"hepatitis, viral, human"	"Virus Diseases"	"No Development Reported"	FALSE
"LRP1"	"liver neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LRP1"	"macular degeneration"	"Eye Diseases"	"No Development Reported"	FALSE
"LRP2"	"kidney diseases"	"Male Urogenital Diseases"	"No Development Reported"	FALSE
"LRP2"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LRP2"	"wounds and injuries"	"Wounds and Injuries"	"No Development Reported"	FALSE
"LRP5"	"bone diseases"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"LRP5"	"breast neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LRP5"	"osteoporosis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"LRP6"	"breast neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LRP6"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LRP6"	"osteoporosis"	"Musculoskeletal Diseases"	"Preclinical"	FALSE
"LRP6"	"prostatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LRRK2"	"alzheimer disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LRRK2"	"down syndrome"	"Nervous System Diseases"	"Preclinical"	FALSE
"LRRK2"	"neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LRRK2"	"parkinson disease"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LSS"	"atherosclerosis"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LSS"	"mycoses"	"Bacterial Infections and Mycoses"	"Discontinued"	FALSE
"LTA4H"	"asthma"	"Respiratory Tract Diseases"	"No Development Reported"	FALSE
"LTA4H"	"cystic fibrosis"	"Digestive System Diseases"	"Phase I Clinical Trial"	FALSE
"LTA4H"	"dermatitis, atopic"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"No Development Reported"	FALSE
"LTA4H"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"No Development Reported"	FALSE
"LTA4H"	"multiple sclerosis"	"Nervous System Diseases"	"Preclinical"	FALSE
"LTA4H"	"multiple sclerosis, chronic progressive"	"Nervous System Diseases"	"Preclinical"	FALSE
"LTA4H"	"myocardial infarction"	"Cardiovascular Diseases"	"Discontinued"	FALSE
"LTB4R"	"arthritis"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"LTB4R"	"arthritis, rheumatoid"	"Musculoskeletal Diseases"	"Discontinued"	FALSE
"LTB4R"	"asthma"	"Respiratory Tract Diseases"	"Discontinued"	FALSE
"LTB4R"	"atherosclerosis"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LTB4R"	"behcet syndrome"	"Stomatognathic Diseases"	"No Development Reported"	FALSE
"LTB4R"	"brain ischemia"	"Nervous System Diseases"	"Discontinued"	FALSE
"LTB4R"	"carcinoma, non-small-cell lung"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"cardiovascular diseases"	"Cardiovascular Diseases"	"No Development Reported"	FALSE
"LTB4R"	"colitis, ulcerative"	"Digestive System Diseases"	"No Development Reported"	FALSE
"LTB4R"	"cystic fibrosis"	"Digestive System Diseases"	"Discontinued"	FALSE
"LTB4R"	"dermatitis, atopic"	"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"	"Discontinued"	FALSE
"LTB4R"	"eczema"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"LTB4R"	"head and neck neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LTB4R"	"hiv infections"	"Virus Diseases"	"No Development Reported"	FALSE
"LTB4R"	"hypersensitivity"	"Immune System Diseases"	"No Development Reported"	FALSE
"LTB4R"	"immune system diseases"	"Immune System Diseases"	"No Development Reported"	FALSE
"LTB4R"	"inflammation"	"Pathological Conditions, Signs and Symptoms"	"Discontinued"	FALSE
"LTB4R"	"inflammatory bowel diseases"	"Digestive System Diseases"	"Discontinued"	FALSE
"LTB4R"	"kidney neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"leukemia, myeloid, acute"	"Neoplasms"	"Preclinical"	FALSE
"LTB4R"	"lung neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LTB4R"	"melanoma"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"metabolic diseases"	"Nutritional and Metabolic Diseases"	"No Development Reported"	FALSE
"LTB4R"	"mycoses"	"Bacterial Infections and Mycoses"	"No Development Reported"	FALSE
"LTB4R"	"neoplasms"	"Neoplasms"	"Phase I Clinical Trial"	FALSE
"LTB4R"	"nervous system diseases"	"Nervous System Diseases"	"No Development Reported"	FALSE
"LTB4R"	"osteoporosis"	"Musculoskeletal Diseases"	"No Development Reported"	FALSE
"LTB4R"	"pancreatic neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"prostatic neoplasms"	"Neoplasms"	"Preclinical"	FALSE
"LTB4R"	"psoriasis"	"Skin and Connective Tissue Diseases"	"Launched"	TRUE
"LTB4R"	"pulmonary disease, chronic obstructive"	"Respiratory Tract Diseases"	"Discontinued"	FALSE
"LTB4R"	"sarcoma"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"skin diseases"	"Skin and Connective Tissue Diseases"	"Discontinued"	FALSE
"LTB4R"	"subarachnoid hemorrhage"	"Nervous System Diseases"	"Discontinued"	FALSE
"LTB4R"	"thyroid neoplasms"	"Neoplasms"	"No Development Reported"	FALSE
"LTB4R"	"virus diseases"	"Virus Diseases"	"No Development Reported"	FALSE
